CI_adopted;time;Name;AgeAtCI;TotalComm;nbrCISystems;nbrReleases;TotalDev;ETR;NRC;RRC;NRefDev;RRD;Ref.Churn;Ref.Breadth;RChR;RCBR
1;16;xtreemfs/xtreemfs;66;4742;1;20;52;1.846153846;14;0.172839506;2;0.5;4.571428571;1.214285714;0.08023369;0.514285714
1;17;xtreemfs/xtreemfs;66;4742;1;20;52;1.5;15;0.12;4;0.8;220.2666667;1.866666667;0.244855711;0.538246753
1;18;xtreemfs/xtreemfs;66;4742;1;20;52;2.8;6;0.088235294;3;0.75;88.33333333;1.333333333;0.232591898;0.841666667
1;19;xtreemfs/xtreemfs;66;4742;1;20;52;30;1;0.083333333;1;0.5;1;1;0.083333333;1
1;20;xtreemfs/xtreemfs;66;4742;1;20;52;30;1;0.25;1;0.5;34;1;0.425;0.25
1;21;xtreemfs/xtreemfs;66;4742;1;20;52;0;2;0.133333333;1;0.333333333;1;1;0.012621685;0.666666667
1;22;xtreemfs/xtreemfs;66;4742;1;20;52;1.75;5;0.227272727;2;0.666666667;123;1.4;0.164071667;0.746153846
1;23;xtreemfs/xtreemfs;66;4742;1;20;52;1.5;3;0.333333333;1;1;3.666666667;2.333333333;0.023400673;0.730769231
1;24;xtreemfs/xtreemfs;66;4742;1;20;52;30;0;0;0;0;0;0;0;0
0;-24;GeoWebCache/geowebcache;101;2134;2;122;75;30;1;0.125;1;0.5;1;1;0.058823529;1
0;-23;GeoWebCache/geowebcache;101;2134;2;122;75;0;2;0.166666667;2;0.4;25;1.5;0.099110624;0.340909091
0;-22;GeoWebCache/geowebcache;101;2134;2;122;75;30;0;0;0;0;0;0;0;0
0;-21;GeoWebCache/geowebcache;101;2134;2;122;75;30;0;0;0;0;0;0;0;0
0;-20;GeoWebCache/geowebcache;101;2134;2;122;75;30;1;0.333333333;1;0.5;1;1;0.005464481;0.090909091
0;-19;GeoWebCache/geowebcache;101;2134;2;122;75;30;0;0;0;0;0;0;0;0
0;-18;GeoWebCache/geowebcache;101;2134;2;122;75;30;0;0;0;0;0;0;0;0
0;-17;GeoWebCache/geowebcache;101;2134;2;122;75;30;0;0;0;0;0;0;0;0
0;-16;GeoWebCache/geowebcache;101;2134;2;122;75;30;0;0;0;0;0;0;0;0
0;-15;GeoWebCache/geowebcache;101;2134;2;122;75;5;3;0.230769231;2;0.5;22.66666667;1.666666667;0.055194678;0.569444444
0;-14;GeoWebCache/geowebcache;101;2134;2;122;75;6.5;3;0.103448276;1;0.2;120.3333333;1.666666667;0.155498453;0.218013468
0;-13;GeoWebCache/geowebcache;101;2134;2;122;75;30;0;0;0;0;0;0;0;0
0;-12;GeoWebCache/geowebcache;101;2134;2;122;75;12;2;0.285714286;2;0.5;12;2.5;0.014873752;0.423809524
0;-11;GeoWebCache/geowebcache;101;2134;2;122;75;4;2;0.2;1;0.25;91;2;0.213687557;0.285714286
0;-10;GeoWebCache/geowebcache;101;2134;2;122;75;30;0;0;0;0;0;0;0;0
0;-9;GeoWebCache/geowebcache;101;2134;2;122;75;30;1;0.142857143;1;0.333333333;252;4;0.274211099;0.571428571
0;-8;GeoWebCache/geowebcache;101;2134;2;122;75;30;0;0;0;0;0;0;0;0
0;-7;GeoWebCache/geowebcache;101;2134;2;122;75;30;0;0;0;0;0;0;0;0
0;-6;GeoWebCache/geowebcache;101;2134;2;122;75;30;0;0;0;0;0;0;0;0
0;-5;GeoWebCache/geowebcache;101;2134;2;122;75;30;1;0.166666667;1;0.333333333;25;1;0.403225806;0.5
0;-4;GeoWebCache/geowebcache;101;2134;2;122;75;30;1;0.111111111;1;0.2;27;2;0.245454545;0.666666667
0;-3;GeoWebCache/geowebcache;101;2134;2;122;75;0;2;0.222222222;1;0.333333333;1.5;1;0.00982906;0.145454545
0;-2;GeoWebCache/geowebcache;101;2134;2;122;75;30;0;0;0;0;0;0;0;0
0;-1;GeoWebCache/geowebcache;101;2134;2;122;75;5;2;0.285714286;2;0.666666667;23;2;0.151315488;0.25
1;1;GeoWebCache/geowebcache;101;2134;2;122;75;30;1;0.111111111;1;0.2;1;1;0.002840909;0.142857143
1;2;GeoWebCache/geowebcache;101;2134;2;122;75;30;1;0.125;1;0.5;1;1;0.014705882;0.5
1;3;GeoWebCache/geowebcache;101;2134;2;122;75;30;1;0.125;1;0.333333333;11;1;0.289473684;0.333333333
1;4;GeoWebCache/geowebcache;101;2134;2;122;75;30;0;0;0;0;0;0;0;0
1;5;GeoWebCache/geowebcache;101;2134;2;122;75;30;0;0;0;0;0;0;0;0
1;6;GeoWebCache/geowebcache;101;2134;2;122;75;30;1;0.2;1;0.2;4;1;0.005979073;0.2
1;7;GeoWebCache/geowebcache;101;2134;2;122;75;30;0;0;0;0;0;0;0;0
1;8;GeoWebCache/geowebcache;101;2134;2;122;75;30;1;0.2;1;0.333333333;11;2;0.079136691;0.5
1;9;GeoWebCache/geowebcache;101;2134;2;122;75;3.5;3;0.25;2;0.5;24.66666667;1.666666667;0.023371774;0.095290745
1;10;GeoWebCache/geowebcache;101;2134;2;122;75;30;1;0.5;1;0.5;3;1;0.029126214;0.333333333
1;11;GeoWebCache/geowebcache;101;2134;2;122;75;2;2;0.333333333;1;0.25;18;1.5;0.127942021;0.532258065
1;12;GeoWebCache/geowebcache;101;2134;2;122;75;30;0;0;0;0;0;0;0;0
1;13;GeoWebCache/geowebcache;101;2134;2;122;75;12;2;0.333333333;2;0.5;1484.5;10.5;0.177821089;0.202824859
1;14;GeoWebCache/geowebcache;101;2134;2;122;75;30;1;0.083333333;1;0.2;2;1;0.027027027;0.2
1;15;GeoWebCache/geowebcache;101;2134;2;122;75;2.333333333;4;0.2;2;0.333333333;258.75;2.25;0.1281847;0.5
1;16;GeoWebCache/geowebcache;101;2134;2;122;75;17;2;0.285714286;2;0.5;104.5;4;0.030289235;0.14987715
1;17;GeoWebCache/geowebcache;101;2134;2;122;75;8.5;3;0.157894737;2;0.25;5.666666667;1.333333333;0.109893736;0.527777778
1;18;GeoWebCache/geowebcache;101;2134;2;122;75;2.5;7;0.35;4;0.666666667;50;2.571428571;0.196211014;0.374188312
1;19;GeoWebCache/geowebcache;101;2134;2;122;75;4.833333333;7;0.28;2;0.4;55.71428571;2.571428571;0.062199169;0.265378982
1;20;GeoWebCache/geowebcache;101;2134;2;122;75;1.058823529;18;0.257142857;3;0.5;204.0555556;2.166666667;0.189854303;0.352459538
1;21;GeoWebCache/geowebcache;101;2134;2;122;75;11;2;0.166666667;2;0.4;1;1;0.020442219;0.333333333
1;22;GeoWebCache/geowebcache;101;2134;2;122;75;30;1;0.166666667;1;0.2;6;1;0.098360656;1
1;23;GeoWebCache/geowebcache;101;2134;2;122;75;30;0;0;0;0;0;0;0;0
1;24;GeoWebCache/geowebcache;101;2134;2;122;75;30;1;0.083333333;1;0.125;1;1;0.008547009;0.166666667
0;-24;oblac/jodd;53;5055;1;54;63;1.933333333;16;0.380952381;1;1;177.3125;2.6875;0.356369615;0.566701007
0;-23;oblac/jodd;53;5055;1;54;63;1.363636364;23;0.234693878;1;1;58.65217391;5.260869565;0.077018772;0.547414745
0;-22;oblac/jodd;53;5055;1;54;63;1.285714286;22;0.293333333;1;1;72.77272727;2.818181818;0.204586947;0.686971993
0;-21;oblac/jodd;53;5055;1;54;63;0.8;16;0.290909091;1;1;26.375;3.875;0.255914356;0.53858915
0;-20;oblac/jodd;53;5055;1;54;63;30;1;0.0625;1;1;22;2;0.611111111;1
0;-19;oblac/jodd;53;5055;1;54;63;3.857142857;8;0.205128205;1;1;10.25;1.625;0.110982397;0.601190476
0;-18;oblac/jodd;53;5055;1;54;63;3.285714286;8;0.228571429;1;1;27.375;2.875;0.099467447;0.676420455
0;-17;oblac/jodd;53;5055;1;54;63;2.090909091;12;0.19047619;1;1;49.75;2.75;0.159458241;0.792156863
0;-16;oblac/jodd;53;5055;1;54;63;0.64;26;0.285714286;1;1;8.423076923;1.269230769;0.13740373;0.720695971
0;-15;oblac/jodd;53;5055;1;54;63;0.702702703;38;0.22754491;1;1;39.78947368;1.631578947;0.196606866;0.652089783
0;-14;oblac/jodd;53;5055;1;54;63;0.452380952;43;0.318518519;2;1;4102.44186;51.51162791;0.372824063;0.540177738
0;-13;oblac/jodd;53;5055;1;54;63;1.7;11;0.261904762;1;1;33.27272727;1.909090909;0.273044844;0.4864082
0;-12;oblac/jodd;53;5055;1;54;63;1.5;3;0.15;1;1;4.666666667;1.333333333;0.032977815;0.5
0;-11;oblac/jodd;53;5055;1;54;63;7;2;0.074074074;1;1;4.5;1;0.155523256;0.666666667
0;-10;oblac/jodd;53;5055;1;54;63;1.5;7;0.24137931;1;0.5;22.85714286;2.142857143;0.147980928;0.485714286
0;-9;oblac/jodd;53;5055;1;54;63;1.153846154;14;0.233333333;1;1;18.07142857;2;0.1368358;0.527210884
0;-8;oblac/jodd;53;5055;1;54;63;1.428571429;15;0.3125;2;1;16;1.866666667;0.055129704;0.356992359
0;-7;oblac/jodd;53;5055;1;54;63;2.5;11;0.423076923;1;1;56.72727273;1.272727273;0.141446274;0.681818182
0;-6;oblac/jodd;53;5055;1;54;63;3;8;0.148148148;1;0.5;1.875;1.25;0.131725039;0.519047619
0;-5;oblac/jodd;53;5055;1;54;63;1.142857143;15;0.365853659;1;1;11.2;1.4;0.04442667;0.415512266
0;-4;oblac/jodd;53;5055;1;54;63;1.5;3;0.230769231;1;1;6;2;0.019059353;0.266666667
0;-3;oblac/jodd;53;5055;1;54;63;2.142857143;15;0.483870968;1;1;12.26666667;2.266666667;0.078186095;0.437460317
0;-2;oblac/jodd;53;5055;1;54;63;4;2;0.090909091;1;1;55.5;1.5;0.268820247;0.5
0;-1;oblac/jodd;53;5055;1;54;63;0.892857143;29;0.46031746;1;1;39.65517241;2.724137931;0.150207969;0.532506962
1;1;oblac/jodd;53;5055;1;54;63;2.6;11;0.244444444;2;1;70.90909091;2.090909091;0.276209158;0.509469697
1;2;oblac/jodd;53;5055;1;54;63;1.555555556;19;0.316666667;1;0.333333333;102.7368421;6.263157895;0.177450237;0.47160734
1;3;oblac/jodd;53;5055;1;54;63;1.428571429;22;0.268292683;1;0.25;20.63636364;2.409090909;0.11805727;0.416621977
1;4;oblac/jodd;53;5055;1;54;63;1.75;9;0.160714286;1;0.5;1.666666667;2;0.013403342;0.435890653
1;5;oblac/jodd;53;5055;1;54;63;2;10;0.169491525;1;0.5;117.7;3.2;0.169646689;0.333975257
1;6;oblac/jodd;53;5055;1;54;63;1.583333333;13;0.382352941;1;1;2049.230769;5.153846154;0.192739274;0.470121951
1;7;oblac/jodd;53;5055;1;54;63;1.538461538;14;0.518518519;1;0.5;6.857142857;1.642857143;0.041163437;0.246741615
1;8;oblac/jodd;53;5055;1;54;63;0.964285714;29;0.273584906;2;0.5;10.20689655;2.448275862;0.061835413;0.365525334
1;9;oblac/jodd;53;5055;1;54;63;2.75;9;0.166666667;1;1;8.444444444;1.333333333;0.109236011;0.559876543
1;10;oblac/jodd;53;5055;1;54;63;0.537037037;55;0.247747748;1;0.5;112.6;4.836363636;0.165414697;0.598696228
1;11;oblac/jodd;53;5055;1;54;63;2.636363636;12;0.129032258;1;1;16.83333333;1.333333333;0.176278092;0.695833333
1;12;oblac/jodd;53;5055;1;54;63;5;4;0.117647059;1;0.5;32.75;2;0.303332334;0.545833333
1;13;oblac/jodd;53;5055;1;54;63;16;2;0.133333333;1;0.333333333;3;1;0.01953772;0.333333333
1;14;oblac/jodd;53;5055;1;54;63;30;0;0;0;0;0;0;0;0
1;15;oblac/jodd;53;5055;1;54;63;0.8;6;0.181818182;2;0.666666667;1.333333333;1.5;0.050948683;0.75
1;16;oblac/jodd;53;5055;1;54;63;5;5;0.25;1;0.5;8.2;1.2;0.182140568;0.733333333
1;17;oblac/jodd;53;5055;1;54;63;7.333333333;4;0.121212121;1;0.5;3.5;1;0.043437461;0.645833333
1;18;oblac/jodd;53;5055;1;54;63;0;2;0.4;1;0.5;3.5;1;0.220720721;1
1;19;oblac/jodd;53;5055;1;54;63;30;0;0;0;0;0;0;0;0
1;20;oblac/jodd;53;5055;1;54;63;7;3;0.063829787;1;1;8;1.333333333;0.090898153;0.75
1;21;oblac/jodd;53;5055;1;54;63;1.2;6;0.3;1;0.5;4.333333333;1.833333333;0.106721665;0.785714286
1;22;oblac/jodd;53;5055;1;54;63;3.428571429;8;0.186046512;1;1;189.125;3.625;0.142474649;0.536639493
1;23;oblac/jodd;53;5055;1;54;63;2;2;0.076923077;1;0.333333333;89;2.5;0.214713687;1
1;24;oblac/jodd;53;5055;1;54;63;4.666666667;4;0.148148148;1;0.5;6.75;1.25;0.131335114;0.708333333
0;-24;apache/storm;42;7321;1;39;477;6.666666667;4;0.19047619;2;0.285714286;26015.25;216.5;0.381136261;0.503355958
0;-23;apache/storm;42;7321;1;39;477;1.75;13;0.30952381;2;0.25;106.6153846;3.692307692;0.209098568;0.288730159
0;-22;apache/storm;42;7321;1;39;477;30;0;0;0;0;0;0;0;0
0;-21;apache/storm;42;7321;1;39;477;30;1;0.045454545;1;0.166666667;250;2;0.670241287;0.4
0;-20;apache/storm;42;7321;1;39;477;30;1;0.04;1;0.166666667;73;6;0.265454545;0.461538462
0;-19;apache/storm;42;7321;1;39;477;30;1;0.026315789;1;0.125;1;1;0.25;1
0;-18;apache/storm;42;7321;1;39;477;2.333333333;4;0.142857143;1;0.111111111;570;7.25;0.583263006;0.583733974
0;-17;apache/storm;42;7321;1;39;477;30;0;0;0;0;0;0;0;0
0;-16;apache/storm;42;7321;1;39;477;13;3;0.06122449;3;0.428571429;370;9;0.359855951;0.615740741
0;-15;apache/storm;42;7321;1;39;477;7;4;0.108108108;1;0.2;59.25;1.25;0.192926822;0.371794872
0;-14;apache/storm;42;7321;1;39;477;3.333333333;7;0.0875;2;0.2;58.71428571;1.857142857;0.25993804;0.526984127
0;-13;apache/storm;42;7321;1;39;477;30;1;0.023255814;1;0.083333333;1;2;0.003846154;0.285714286
0;-12;apache/storm;42;7321;1;39;477;5.2;6;0.065934066;4;0.222222222;9.5;1;0.091904413;0.612698413
0;-11;apache/storm;42;7321;1;39;477;4.6;6;0.058252427;5;0.227272727;21.5;3;0.105690848;0.255227148
0;-10;apache/storm;42;7321;1;39;477;4.25;5;0.032051282;3;0.136363636;20.8;2;0.034077905;0.591156463
0;-9;apache/storm;42;7321;1;39;477;2.666666667;10;0.072463768;3;0.096774194;78.1;2.7;0.181036792;0.35029304
0;-8;apache/storm;42;7321;1;39;477;7.666666667;4;0.038834951;4;0.148148148;254.25;2.75;0.507006779;0.660714286
0;-7;apache/storm;42;7321;1;39;477;6.5;3;0.035714286;3;0.166666667;34;2;0.206208426;0.481481481
0;-6;apache/storm;42;7321;1;39;477;2.4;6;0.073170732;3;0.157894737;6.166666667;1.333333333;0.101313891;0.672222222
0;-5;apache/storm;42;7321;1;39;477;30;1;0.013333333;1;0.047619048;1;1;0.001838235;0.166666667
0;-4;apache/storm;42;7321;1;39;477;2.5;9;0.069230769;3;0.142857143;114.6666667;1.888888889;0.242663379;0.431481481
0;-3;apache/storm;42;7321;1;39;477;2.333333333;7;0.069306931;3;0.166666667;23.42857143;3;0.060436129;0.316274995
0;-2;apache/storm;42;7321;1;39;477;2.428571429;8;0.074074074;4;0.222222222;132.625;2.25;0.199111229;0.291684473
0;-1;apache/storm;42;7321;1;39;477;1.125;25;0.121359223;4;0.181818182;352.48;5.12;0.214178177;0.445047799
1;1;apache/storm;42;7321;1;39;477;1.666666667;10;0.063694268;4;0.173913043;52.7;2.5;0.177456778;0.561942641
1;2;apache/storm;42;7321;1;39;477;3;4;0.054794521;3;0.230769231;33.75;1.75;0.092517571;0.458928571
1;3;apache/storm;42;7321;1;39;477;8.666666667;4;0.043478261;4;0.181818182;2.25;2.5;0.01190203;0.215939153
1;4;apache/storm;42;7321;1;39;477;6.666666667;4;0.046511628;4;0.153846154;10.25;1.25;0.159991314;0.398214286
1;5;apache/storm;42;7321;1;39;477;2.875;9;0.073170732;5;0.178571429;27.44444444;2.333333333;0.310820819;0.517059484
1;6;apache/storm;42;7321;1;39;477;4.833333333;7;0.055555556;6;0.171428571;40.14285714;1.857142857;0.099189267;0.267316017
1;7;apache/storm;42;7321;1;39;477;3.2;6;0.04379562;5;0.208333333;80.66666667;1.833333333;0.089660384;0.288268717
1;8;apache/storm;42;7321;1;39;477;1.16;26;0.095588235;12;0.4;95.96153846;3.423076923;0.143251268;0.36978393
1;9;apache/storm;42;7321;1;39;477;1.3125;17;0.101190476;6;0.25;26.58823529;2.235294118;0.040039387;0.379244938
1;10;apache/storm;42;7321;1;39;477;1;27;0.115879828;9;0.346153846;11776.33333;64.85185185;0.212568351;0.43064767
1;11;apache/storm;42;7321;1;39;477;0.714285714;43;0.17768595;15;0.405405405;120.2325581;2.511627907;0.154116603;0.418364068
1;12;apache/storm;42;7321;1;39;477;0.794117647;35;0.171568627;15;0.517241379;43.48571429;1.971428571;0.105438192;0.481639651
1;13;apache/storm;42;7321;1;39;477;2.222222222;10;0.098039216;6;0.230769231;37.6;1.6;0.159779892;0.5825
1;14;apache/storm;42;7321;1;39;477;6.5;3;0.036144578;3;0.111111111;323;2.333333333;0.227845708;0.301587302
1;15;apache/storm;42;7321;1;39;477;7;4;0.048192771;2;0.095238095;93;2.75;0.098229512;0.256372549
1;16;apache/storm;42;7321;1;39;477;3.857142857;8;0.078431373;5;0.263157895;846.875;15.5;0.202033085;0.494629127
1;17;apache/storm;42;7321;1;39;477;4.25;5;0.061728395;4;0.2;167.2;5.6;0.088044791;0.337643798
1;18;apache/storm;42;7321;1;39;477;3;9;0.081818182;6;0.3;93.33333333;3.444444444;0.102326104;0.370202387
1;19;apache/storm;42;7321;1;39;477;2.545454545;12;0.153846154;7;0.4375;218.3333333;3.916666667;0.110185893;0.239824169
1;20;apache/storm;42;7321;1;39;477;3.625;9;0.116883117;4;0.266666667;16.66666667;1.888888889;0.097096914;0.297944648
1;21;apache/storm;42;7321;1;39;477;3.5;7;0.114754098;5;0.294117647;121.1428571;3.285714286;0.092018448;0.301309008
1;22;apache/storm;42;7321;1;39;477;5.6;6;0.075;4;0.235294118;84.5;2.166666667;0.190622543;0.344047619
1;23;apache/storm;42;7321;1;39;477;2.75;9;0.121621622;7;0.333333333;82.11111111;3.222222222;0.080836272;0.377772272
1;24;apache/storm;42;7321;1;39;477;2.125;9;0.140625;6;0.272727273;810.1111111;17.66666667;0.290592884;0.557671958
0;-24;apache/pdfbox;75;8120;1;49;24;5;4;0.235294118;3;1;254.25;8.75;0.084278925;0.561781609
0;-23;apache/pdfbox;75;8120;1;49;24;2.428571429;8;0.195121951;3;0.75;363.625;5.625;0.279133484;0.343301432
0;-22;apache/pdfbox;75;8120;1;49;24;30;1;0.142857143;1;0.5;14;1;0.291666667;1
0;-21;apache/pdfbox;75;8120;1;49;24;6.25;5;0.454545455;2;1;7.4;1;0.090409266;0.551515152
0;-20;apache/pdfbox;75;8120;1;49;24;3.4;6;0.260869565;2;0.5;17.5;1.333333333;0.20642828;0.555555556
0;-19;apache/pdfbox;75;8120;1;49;24;21;2;0.117647059;1;0.333333333;1;1.5;0.062901284;0.666666667
0;-18;apache/pdfbox;75;8120;1;49;24;15;2;0.125;1;0.333333333;1;1;0.011005693;0.75
0;-17;apache/pdfbox;75;8120;1;49;24;6.75;5;0.357142857;2;1;7.6;1.4;0.118018848;0.412727273
0;-16;apache/pdfbox;75;8120;1;49;24;1.285714286;8;0.32;1;0.5;2966.75;23.125;0.143647608;0.610062087
0;-15;apache/pdfbox;75;8120;1;49;24;10;2;0.090909091;1;0.25;1;1;0.002325879;0.666666667
0;-14;apache/pdfbox;75;8120;1;49;24;4.5;5;0.238095238;2;0.666666667;3.4;1.4;0.02337299;0.636363636
0;-13;apache/pdfbox;75;8120;1;49;24;4;5;0.25;2;0.5;22.6;1.2;0.232487079;0.5
0;-12;apache/pdfbox;75;8120;1;49;24;30;1;0.1;1;0.5;133;2;0.069090909;0.181818182
0;-11;apache/pdfbox;75;8120;1;49;24;4.333333333;7;0.368421053;2;0.666666667;9.428571429;2.428571429;0.064736146;0.548562152
0;-10;apache/pdfbox;75;8120;1;49;24;5.333333333;4;0.307692308;1;0.5;29.75;1;0.179378216;0.75
0;-9;apache/pdfbox;75;8120;1;49;24;3;6;0.461538462;1;1;207.3333333;1.666666667;0.231480238;0.745726496
0;-8;apache/pdfbox;75;8120;1;49;24;5;5;0.208333333;2;0.666666667;2.4;1.4;0.006039655;0.408571429
0;-7;apache/pdfbox;75;8120;1;49;24;7.5;3;0.142857143;1;0.333333333;13.66666667;1.333333333;0.037965053;1
0;-6;apache/pdfbox;75;8120;1;49;24;2.5;7;0.179487179;2;1;108.7142857;2.857142857;0.15785007;0.6
0;-5;apache/pdfbox;75;8120;1;49;24;2;13;0.282608696;3;0.75;667.3846154;5.076923077;0.171531313;0.523991569
0;-4;apache/pdfbox;75;8120;1;49;24;0.472727273;56;0.314606742;2;0.666666667;607.5714286;5.714285714;0.360541512;0.482962092
0;-3;apache/pdfbox;75;8120;1;49;24;2.1;11;0.154929577;2;0.4;7.272727273;1.181818182;0.092842584;0.6004329
0;-2;apache/pdfbox;75;8120;1;49;24;1.4;16;0.285714286;2;1;31.625;1.875;0.280684554;0.740848214
0;-1;apache/pdfbox;75;8120;1;49;24;1;24;0.173913043;5;1;124.9583333;2.625;0.168139845;0.610590871
1;1;apache/pdfbox;75;8120;1;49;24;1.043478261;24;0.176470588;2;0.4;301.1666667;7.333333333;0.273896111;0.60702862
1;2;apache/pdfbox;75;8120;1;49;24;1.5;19;0.215909091;4;1;114.8421053;3.421052632;0.288172209;0.584290271
1;3;apache/pdfbox;75;8120;1;49;24;0.962962963;28;0.231404959;3;1;259.2857143;3.857142857;0.140776252;0.443189989
1;4;apache/pdfbox;75;8120;1;49;24;0.935483871;32;0.290909091;3;0.75;400.96875;7.15625;0.279946032;0.579970961
1;5;apache/pdfbox;75;8120;1;49;24;0.810810811;38;0.25;4;1;17.42105263;1.710526316;0.135702187;0.645810599
1;6;apache/pdfbox;75;8120;1;49;24;0.674418605;44;0.217821782;4;1;33.09090909;1.75;0.176387034;0.701215206
1;7;apache/pdfbox;75;8120;1;49;24;0.447761194;68;0.179419525;5;0.714285714;50.13235294;1.867647059;0.194288821;0.762758249
1;8;apache/pdfbox;75;8120;1;49;24;0.538461538;53;0.172077922;4;1;322.245283;1.849056604;0.322274546;0.719066938
1;9;apache/pdfbox;75;8120;1;49;24;1.19047619;22;0.092050209;4;0.8;572.9090909;2.863636364;0.243180093;0.790584416
1;10;apache/pdfbox;75;8120;1;49;24;1.857142857;15;0.125;5;1;20.6;1.266666667;0.250587679;0.794708995
1;11;apache/pdfbox;75;8120;1;49;24;0.675;41;0.189814815;3;0.75;51.34146341;2.219512195;0.191349957;0.655067708
1;12;apache/pdfbox;75;8120;1;49;24;1.076923077;27;0.174193548;4;1;14.7037037;1.444444444;0.161110307;0.661816578
1;13;apache/pdfbox;75;8120;1;49;24;0.878787879;34;0.157407407;5;1;56.11764706;1.617647059;0.209297309;0.646897418
1;14;apache/pdfbox;75;8120;1;49;24;1.647058824;18;0.165137615;4;0.8;65.27777778;2;0.224174851;0.704144621
1;15;apache/pdfbox;75;8120;1;49;24;3.833333333;7;0.063063063;2;0.5;14.57142857;1.428571429;0.214014614;0.845238095
1;16;apache/pdfbox;75;8120;1;49;24;0.682926829;42;0.200956938;5;0.833333333;1016.071429;9;0.298411939;0.790505155
1;17;apache/pdfbox;75;8120;1;49;24;2.307692308;14;0.11023622;3;0.6;78.57142857;1.357142857;0.287544502;0.761904762
1;18;apache/pdfbox;75;8120;1;49;24;1.611111111;19;0.172727273;2;0.333333333;7.263157895;1.315789474;0.122183974;0.710526316
1;19;apache/pdfbox;75;8120;1;49;24;1.545454545;12;0.144578313;3;1;5.583333333;1.083333333;0.12614645;0.704166667
1;20;apache/pdfbox;75;8120;1;49;24;4.666666667;7;0.082352941;2;0.666666667;29.28571429;1.857142857;0.292250075;0.807142857
1;21;apache/pdfbox;75;8120;1;49;24;6.75;5;0.119047619;1;0.333333333;2.8;1;0.073594883;0.9
1;22;apache/pdfbox;75;8120;1;49;24;3.5;3;0.115384615;1;0.2;2.333333333;1;0.085858586;0.75
1;23;apache/pdfbox;75;8120;1;49;24;4.4;6;0.139534884;2;0.5;3.5;1;0.118327454;0.916666667
1;24;apache/pdfbox;75;8120;1;49;24;1.625;17;0.186813187;2;0.666666667;141.8823529;1.352941176;0.228383498;0.81372549
0;-24;DSpace/DSpace;134;9209;1;95;213;1.555555556;10;0.14084507;4;0.363636364;287.1;3.8;0.116365498;0.382070828
0;-23;DSpace/DSpace;134;9209;1;95;213;3.666666667;7;0.068627451;4;0.363636364;2307;14.28571429;0.15124341;0.379674023
0;-22;DSpace/DSpace;134;9209;1;95;213;9.5;3;0.065217391;3;0.333333333;1;1;0.014468451;0.833333333
0;-21;DSpace/DSpace;134;9209;1;95;213;30;1;0.142857143;1;0.25;1;1;0.043478261;0.5
0;-20;DSpace/DSpace;134;9209;1;95;213;16;2;0.117647059;2;0.4;1.5;1;0.027352125;0.75
0;-19;DSpace/DSpace;134;9209;1;95;213;30;0;0;0;0;0;0;0;0
0;-18;DSpace/DSpace;134;9209;1;95;213;2;2;0.166666667;2;0.5;13.5;1;0.191052632;0.666666667
0;-17;DSpace/DSpace;134;9209;1;95;213;30;0;0;0;0;0;0;0;0
0;-16;DSpace/DSpace;134;9209;1;95;213;17;2;0.133333333;2;0.4;31.5;5;0.019804425;0.124590164
0;-15;DSpace/DSpace;134;9209;1;95;213;30;1;0.0625;1;0.142857143;24;4;0.069767442;0.25
0;-14;DSpace/DSpace;134;9209;1;95;213;30;1;0.016393443;1;0.125;17;1;0.326923077;0.1
0;-13;DSpace/DSpace;134;9209;1;95;213;30;1;0.038461538;1;0.2;138;4;0.011919157;0.034482759
0;-12;DSpace/DSpace;134;9209;1;95;213;5.5;5;0.090909091;3;0.1875;47.8;2.8;0.053225979;0.273837692
0;-11;DSpace/DSpace;134;9209;1;95;213;7;4;0.078431373;3;0.157894737;171.5;2.25;0.051757063;0.17965368
0;-10;DSpace/DSpace;134;9209;1;95;213;3.111111111;10;0.112359551;2;0.153846154;29712.1;171.9;0.415854588;0.604582899
0;-9;DSpace/DSpace;134;9209;1;95;213;1.333333333;13;0.178082192;6;0.428571429;171.1538462;1.384615385;0.230074425;0.421794872
0;-8;DSpace/DSpace;134;9209;1;95;213;3;6;0.176470588;4;0.363636364;4;1.5;0.048392774;0.780922432
0;-7;DSpace/DSpace;134;9209;1;95;213;0.5;5;0.2;1;0.111111111;86.4;1.2;0.269323404;0.933333333
0;-6;DSpace/DSpace;134;9209;1;95;213;30;1;0.032258065;1;0.166666667;1;1;0.001526718;0.166666667
0;-5;DSpace/DSpace;134;9209;1;95;213;6.666666667;4;0.222222222;2;0.4;33;1.25;0.051868309;0.833333333
0;-4;DSpace/DSpace;134;9209;1;95;213;8;4;0.222222222;2;0.5;196.25;1.75;0.087285594;0.5
0;-3;DSpace/DSpace;134;9209;1;95;213;30;1;0.045454545;1;0.125;1520;12;0.811965812;0.705882353
0;-2;DSpace/DSpace;134;9209;1;95;213;7.666666667;4;0.133333333;1;0.142857143;519.25;1.75;0.37067317;0.783333333
0;-1;DSpace/DSpace;134;9209;1;95;213;3.5;3;0.078947368;2;0.181818182;14;1;0.183726209;0.833333333
1;1;DSpace/DSpace;134;9209;1;95;213;3.666666667;4;0.04494382;3;0.176470588;467.5;2.25;0.229031411;0.427161654
